optt_nbtm_s,target,0
5.9911,2,1
5.9908,1,1
5.9903,1,1
5.9902,1,1
5.9879,1,1
6.0037,1,1
5.9876,1,1
5.9862,1,1
5.9856,2,1
5.9851,1,1
5.9848,1,1
5.9792,1,1
5.9766,1,1
6.0015,1,1
6.006,1,1
5.8794,2,1
6.0182,1,1
6.0369,1,1
6.0364,1,1
6.0355,1,1
6.0349,1,1
6.0341,1,1
6.0271,1,1
6.0197,1,1
6.0164,1,1
6.0069,2,1
6.0149,1,1
6.013,1,1
6.0115,1,1
6.0106,1,1
6.0094,1,1
6.0083,2,1
6.0076,1,1
5.9745,1,1
5.9693,1,1
5.9689999999999985,2,1
5.8935,1,1
5.9038,1,1
5.9016,2,1
5.8998,1,1
5.8995,2,1
5.8982,1,1
5.8972,1,1
5.8961,1,1
5.8915,1,1
5.9635,1,1
5.8891,1,1
5.8889,1,1
5.8888,2,1
5.8879,1,1
5.8841,1,1
5.8828,1,1
5.8798,1,1
5.9092,1,1
5.9094,1,1
5.9121,1,1
5.9175,1,1
5.9620000000000015,2,1
5.9589,1,1
5.9549,1,1
5.9543,1,1
5.9435,1,1
5.9428,2,1
5.9411,1,1
5.9383,2,1
5.9338,2,1
5.9281,1,1
5.9271,1,1
5.9264,1,1
5.9248,2,1
5.9219,2,1
5.917999999999998,1,1
5.7299,1,1
5.7277,1,1
5.7276,1,1
5.5033,1,1
5.5192,2,1
5.5179,1,1
5.5169,1,1
5.5134,2,1
5.5123,1,1
5.5105,1,1
5.5049,2,1
5.5029,1,1
5.5219,1,1
5.5017,1,1
5.501,1,1
5.5009,1,1
5.5,2,1
5.4994,1,1
5.4985,1,1
5.492000000000001,2,1
5.5195,2,1
5.5253,1,1
5.5605,1,1
5.5383,1,1
5.5556,1,1
5.5544,1,1
5.5537,1,1
5.5528,1,1
5.5442,2,1
5.5428,2,1
5.5417,1,1
5.5381,2,1
5.5264,1,1
5.5371,1,1
5.5362,2,1
5.5355,1,1
5.533,1,1
5.5322,1,1
5.5309,1,1
5.5285,1,1
5.49,1,1
5.4892,2,1
5.4855,1,1
5.4373,1,1
5.4534,1,1
5.4524,1,1
5.4495,1,1
5.4484,1,1
5.4462,0,1
5.4458,1,1
5.4407,1,1
5.4356,1,1
5.4846,1,1
5.4352,1,1
5.4278,1,1
5.425,1,1
5.4244,2,1
5.4215,1,1
5.4206,1,1
5.4204,1,1
5.4542,1,1
5.4546,1,1
5.4569,1,1
5.4575,1,1
5.4841,1,1
5.4836,1,1
5.4808,1,1
5.4787,1,1
5.4776,1,1
5.4727,1,1
5.4723,2,1
5.4686,1,1
5.4671,2,1
5.4651,1,1
5.4649,1,1
5.4643,1,1
5.4625,1,1
5.4619,1,1
5.4587,1,1
5.5557,1,1
5.5628,1,1
5.7243,1,1
5.6731,1,1
5.686,1,1
5.682,1,1
5.6811,1,1
5.6772,1,1
5.6764,2,1
5.6759,1,1
5.6753,1,1
5.6714,1,1
5.6926,2,1
5.6668,2,1
5.6663,1,1
5.6629999999999985,1,1
5.6613,1,1
5.6609,1,1
5.6595,1,1
5.6545,1,1
5.688,1,1
5.6928,1,1
5.5667,1,1
5.7056,1,1
5.7233,1,1
5.7191,1,1
5.7178,1,1
5.7173,1,1
5.7172,1,1
5.7133,1,1
5.7076,1,1
5.7038,1,1
5.693,2,1
5.7029,1,1
5.7006,1,1
5.7,1,1
5.6992,1,1
5.6985,1,1
5.6946,1,1
5.6934,1,1
5.6529,2,1
5.6528,1,1
5.6481,1,1
5.5773,1,1
5.5834,2,1
5.5827,1,1
5.5824,1,1
5.5817,1,1
5.5812,1,1
5.5807,2,1
5.5793,1,1
5.5765,1,1
5.6414,1,1
5.5747,1,1
5.574,1,1
5.5728,2,1
5.5716,1,1
5.5686,1,1
5.5681,1,1
5.5673,1,1
5.5973,1,1
5.5975,1,1
5.6,2,1
5.6028,1,1
5.6399,1,1
5.6353,1,1
5.6335,2,1
5.6305,1,1
5.6259,1,1
5.6199,1,1
5.6196,1,1
5.6179999999999986,2,1
5.6171,1,1
5.6137,2,1
5.6108,1,1
5.607,2,1
5.6055,0,1
5.6036,1,1
5.6034,1,1
6.0384,2,1
6.0424,1,1
10.322,1,1
6.4771,1,1
6.4957,1,1
6.4893,1,1
6.4877,1,1
6.4862,1,1
6.4828,1,1
6.4809,1,1
6.4776,2,1
6.4759,1,1
6.4974,1,1
6.4748,1,1
6.4745,2,1
6.4744,1,1
6.4716,1,1
6.4695,1,1
6.4685,1,1
6.4682,1,1
6.4967,2,1
6.5011,2,1
6.4615,1,1
6.5337,1,1
6.5657,1,1
6.5587,1,1
6.5582,1,1
6.5513,1,1
6.5495,1,1
6.5401,1,1
6.5374,1,1
6.5262,1,1
6.5105,2,1
6.5241,1,1
6.5229,1,1
6.5212,1,1
6.5196,1,1
6.5186,2,1
6.515,1,1
6.5144,1,1
6.4656,1,1
6.4545,1,1
6.0455,1,1
6.3961,1,1
6.4094,1,1
6.4062,1,1
6.4016,2,1
6.3985,2,1
6.3982,1,1
6.3979,1,1
6.397,1,1
6.3955,1,1
6.4184,1,1
6.393,1,1
6.3927,1,1
6.3921,1,1
6.3911,1,1
6.3906,1,1
6.388,1,1
6.3879,1,1
6.4114,1,1
6.4187,1,1
6.4513,1,1
6.4384,1,1
6.4494,1,1
6.4486,2,1
6.4486,1,1
6.4452,1,1
6.4437,1,1
6.4394,1,1
6.439,1,1
6.4377,1,1
6.4231,1,1
6.4356,1,1
6.4351,1,1
6.4298,1,1
6.4292,1,1
6.4285,1,1
6.4272,1,1
6.4266,1,1
6.5666,1,1
6.5667,2,1
6.5671,1,1
6.6842,1,1
6.6953,1,1
6.6949,1,1
6.6932,1,1
6.693,1,1
6.6907,2,1
6.6891,1,1
6.6848,1,1
6.682,1,1
6.7007,1,1
6.6813,2,1
6.68,1,1
6.678,1,1
6.6763,1,1
6.6588,1,1
6.6539,1,1
6.6526,1,1
6.6981,1,1
6.7011,1,1
6.57,1,1
6.7215,1,1
6.7436,1,1
6.7393,1,1
6.7377,1,1
6.7353,1,1
6.7307,1,1
6.7259,1,1
6.724,2,1
6.7170000000000005,1,1
6.7015,1,1
6.7166,1,1
6.7149,1,1
6.7141,1,1
6.7131,1,1
6.7076,1,1
6.7029999999999985,1,1
6.7021,1,1
6.6521,1,1
6.6518,1,1
6.6483,1,1
6.5786,1,1
6.6084,1,1
6.6044,1,1
6.5996,1,1
6.5973,1,1
6.5959,1,1
6.5885,1,1
6.5872,1,1
6.5772,1,1
6.6475,1,1
6.5771,1,1
6.5764,1,1
6.5757,1,1
6.5749,2,1
6.5742,1,1
6.5741,1,1
6.5724,2,1
6.609,1,1
6.6133,1,1
6.6149,1,1
6.6153,1,1
6.6474,2,1
6.6463,1,1
6.6448,2,1
6.6432,1,1
6.6363,1,1
6.632999999999999,1,1
6.6295,1,1
6.6288,2,1
6.6287,1,1
6.627999999999999,1,1
6.625,1,1
6.6237,1,1
6.6182,1,1
6.6171,1,1
6.6169,1,1
6.3826,1,1
6.3813,1,1
6.3803,1,1
6.1638,1,1
6.1802,1,1
6.1781,1,1
6.1732,1,1
6.1728,1,1
6.1666,1,1
6.1663,1,1
6.1647,1,1
6.16,1,1
6.1943,1,1
6.1585,1,1
6.1565,1,1
6.1563,1,1
6.1544,1,1
6.1502,1,1
6.1495,1,1
6.1434,1,1
6.1843,1,1
6.1948,1,1
6.2308,1,1
6.2209,1,1
6.2294,1,1
6.2264,1,1
6.2249,1,1
6.223,1,1
6.2228,1,1
6.2219,1,1
6.2212,1,1
6.2131,1,1
6.1991,1,1
6.2083,1,1
6.207000000000002,1,1
6.2062,1,1
6.2059,1,1
6.2042,1,1
6.2013,1,1
6.2,1,1
6.1431,1,1
6.1372,1,1
6.1336,1,1
6.0664,1,1
6.0885,1,1
6.0879,1,1
6.0835,1,1
6.0789,1,1
6.0719,1,1
6.0695,1,1
6.0693,1,1
6.0658,2,1
6.1276,1,1
6.0637,1,1
6.0627,1,1
6.0625,1,1
6.0604,1,1
6.0537,1,1
6.0495,1,1
6.0457,1,1
6.0901,1,1
6.0945,1,1
6.1014,1,1
6.1023,1,1
6.1255,1,1
6.1225,1,1
6.1193,1,1
6.1184,1,1
6.117000000000001,1,1
6.1160000000000005,1,1
6.115,1,1
6.1146,1,1
6.112,2,1
6.1109,1,1
6.1099,1,1
6.1072,1,1
6.1067,1,1
6.1037,1,1
6.1033,1,1
6.2303,1,1
6.2404,2,1
6.3795,1,1
6.3319,2,1
6.3489,1,1
6.3479,1,1
6.3467,1,1
6.3384,1,1
6.3352,1,1
6.3339,1,1
6.3337,1,1
6.3309,1,1
6.3527,1,1
6.3283,1,1
6.3254,1,1
6.325,1,1
6.3205,1,1
6.3202,1,1
6.319,1,1
6.3171,1,1
6.3498,2,1
6.3528,1,1
6.2462,1,1
6.3697,1,1
6.3782,1,1
6.3775,1,1
6.3749,1,1
6.3719,1,1
6.3718,1,1
6.3708,1,1
6.3705,1,1
6.3696,1,1
6.3535,1,1
6.3674,1,1
6.3610000000000015,1,1
6.3605,1,1
6.3597,1,1
6.3581,1,1
6.3573,1,1
6.3561,1,1
6.3155,1,1
6.3151,1,1
6.3075,1,1
6.2611,1,1
6.275,1,1
6.272,1,1
6.2704,1,1
6.2687,2,1
6.2668,1,1
6.2633,1,1
6.2616,1,1
6.2607,1,1
6.3063,1,1
6.2593,1,1
6.2583,1,1
6.2519,1,1
6.2507,1,1
6.2505,1,1
6.25,1,1
6.2469,1,1
6.2757,1,1
6.278,1,1
6.2807,1,1
6.2815,2,1
6.3052,1,1
6.3044,1,1
6.3009,1,1
6.3001,1,1
6.2996,2,1
6.2969,1,1
6.296,1,1
6.2907,1,1
6.2902,1,1
6.2891,1,1
6.2863,1,1
6.2862,1,1
6.2852,1,1
6.2827,1,1
6.2821,1,1
5.4189,1,1
5.4185,1,1
5.4146,1,1
4.6018,1,1
4.6197,1,1
4.6189,1,1
4.614,1,1
4.6134,1,1
4.6115,1,1
4.6096,1,1
4.6059,1,1
4.6,2,1
4.6231,1,1
4.6,1,1
4.5998,1,1
4.5992,1,1
4.598,1,1
4.5965,1,1
4.5935,1,1
4.5931,1,1
4.622,1,1
4.6245,1,1
4.5922,1,1
4.6408,1,1
4.6555,2,1
4.6555,1,1
4.6466,1,1
4.6447,1,1
4.6438,1,1
4.6422,1,1
4.6409,1,1
4.6389999999999985,2,1
4.626,1,1
4.638,1,1
4.6335,1,1
4.6333,1,1
4.632,1,1
4.6318,1,1
4.6274,1,1
4.6267,1,1
4.5923,1,1
4.5921,1,1
5.4123,1,1
4.5428,1,1
4.5614,1,1
4.5603,1,1
4.555,1,1
4.5532,1,1
4.548,1,1
4.5457,1,1
4.5451,1,1
4.5379,1,1
4.5646,2,1
4.5378,1,1
4.5372,1,1
4.5368,1,1
4.5360000000000005,1,1
4.5354,1,1
4.5316,1,1
4.5297,1,1
4.5629,1,1
4.5647,1,1
4.5903,1,1
4.5804,1,1
4.5901,1,1
4.5894,2,1
4.5868,1,1
4.5847,1,1
4.5843,1,1
4.5835,1,1
4.5833,1,1
4.5773,1,1
4.5656,1,1
4.5769,1,1
4.5754,1,1
4.5749,1,1
4.5745,2,1
4.5706,1,1
4.5669,2,1
4.5666,1,1
4.6560000000000015,1,1
4.6614,1,1
4.663,1,1
4.7652,1,1
4.7732,2,1
4.7727,1,1
4.7725,1,1
4.7704,1,1
4.7692,1,1
4.7666,1,1
4.7654,1,1
4.7628,1,1
4.7785,1,1
4.7613,1,1
4.7569,2,1
4.7561,1,1
4.756,1,1
4.753,1,1
4.752,1,1
4.7474,1,1
4.774,1,1
4.7811,1,1
4.6681,1,1
4.8068,1,1
4.8247,2,1
4.8232,1,1
4.8211,1,1
4.8202,1,1
4.8177,1,1
4.8119,1,1
4.809,1,1
4.8046,1,1
4.7941,1,1
4.8029,1,1
4.8022,1,1
4.8021,1,1
4.7982,1,1
4.7963,1,1
4.7962,1,1
4.796,1,1
4.744,1,1
4.7412,2,1
4.7408,1,1
4.6851,1,1
4.697,2,1
4.6954,1,1
4.6944,1,1
4.6908,1,1
4.6875,2,1
4.6853,1,1
4.6852,1,1
4.6831,1,1
4.7398,1,1
4.6794,1,1
4.6782,1,1
4.6772,1,1
4.6758,1,1
4.6746,2,1
4.6712,1,1
4.6703,2,1
4.6971,1,1
4.703,1,1
4.7052,1,1
4.7076,1,1
4.7317,1,1
4.7311,1,1
4.7309,1,1
4.7302,1,1
4.7282,1,1
4.7241,1,1
4.7225,1,1
4.7194,1,1
4.7193,1,1
4.7185,1,1
4.7139,1,1
4.711,1,1
4.7099,1,1
4.7091,1,1
4.7082,1,1
4.5293,1,1
4.5284,1,1
4.5215,1,1
4.3635,1,1
4.3769,1,1
4.3748,1,1
4.3726,1,1
4.3718,1,1
4.3716,1,1
4.3673,1,1
4.3638,1,1
4.3625,1,1
4.3812,1,1
4.3598,1,1
4.3594,1,1
4.3559,1,1
4.354,1,1
4.3518,0,1
4.3511,1,1
4.3453,1,1
4.3801,1,1
4.3813,1,1
4.4063,1,1
4.3932,1,1
4.4019,1,1
4.4012,2,1
4.4,1,1
4.3965,1,1
4.3953,1,1
89.0247,1,1
4.3933,1,1
4.3879,1,1
4.3825,1,1
4.3875,2,1
4.3858,1,1
4.3851,1,1
4.3844,2,1
4.3832,1,1
4.3827,1,1
4.3826,1,1
4.3439999999999985,1,1
4.3435,1,1
4.3416,1,1
4.2902,1,1
4.2966,1,1
4.296,1,1
4.2956,1,1
4.2948,1,1
4.2931,1,1
4.2919,1,1
4.2916,1,1
4.29,1,1
4.3344,1,1
4.2898,1,1
4.2892,1,1
4.2879,1,1
4.2868,1,1
4.2858,1,1
4.2855,1,1
4.2829,1,1
4.2974,1,1
4.2987,2,1
4.2997,1,1
4.302,1,1
4.3338,1,1
4.3273,1,1
4.3260000000000005,1,1
4.3253,1,1
4.3229,1,1
4.3211,1,1
4.3203,1,1
4.3178,1,1
4.3169,2,1
4.3126,1,1
4.3107,1,1
4.3084,1,1
4.3064,1,1
4.3058,2,1
4.3032,1,1
4.4028,1,1
4.4110000000000005,1,1
4.5143,1,1
4.4629,1,1
4.4747,2,1
4.4733,1,1
4.4702,1,1
4.468,1,1
4.4678,1,1
4.4662,1,1
4.464,1,1
4.4599,1,1
4.4754,1,1
4.4593,1,1
4.4566,1,1
4.4564,2,1
4.4554,1,1
4.4552,1,1
4.4551,1,1
4.4546,1,1
4.4753,1,1
4.4767,1,1
4.4134,1,1
4.4958,2,1
4.5134,1,1
4.5083,1,1
4.5049,1,1
4.5,2,1
4.4995,1,1
4.4984,1,1
4.4964,1,1
4.4949,1,1
4.4835,1,1
4.4913,1,1
4.4881,2,1
4.4875,1,1
4.4865,1,1
4.4853,2,1
4.4853,1,1
4.4837,1,1
4.4525,1,1
4.4523,1,1
4.4519,1,1
4.4232,1,1
4.428,2,1
4.4273,1,1
4.4268,1,1
4.4262,2,1
4.4251,1,1
4.4246,1,1
4.4234,1,1
4.4229,1,1
4.4504,1,1
4.4201,1,1
4.4192,1,1
4.4185,1,1
4.4169,1,1
4.4157,1,1
4.4147,1,1
4.4143,1,1
4.4286,1,1
4.4289,1,1
4.4291,1,1
4.4313,1,1
4.4499,1,1
4.4489,1,1
4.4483,1,1
4.4471,2,1
4.4441,1,1
4.4430000000000005,1,1
4.4424,1,1
4.4418,1,1
4.4407,1,1
4.4389,2,1
4.4358,1,1
4.4346,2,1
4.433,1,1
4.4323,2,1
4.432,1,1
4.8277,1,1
4.8284,1,1
4.8285,1,1
5.2074,1,1
5.2202,1,1
5.2184,1,1
5.2178,1,1
5.2143,2,1
5.2116,1,1
5.2096,1,1
5.2092,1,1
5.2072,2,1
5.2227,1,1
5.2064,1,1
5.2008,1,1
5.2002,1,1
5.1994,2,1
5.1974,1,1
5.1891,1,1
5.1884,1,1
5.2207,1,1
5.2238,1,1
5.2566,1,1
5.2464,1,1
5.2553,1,1
5.2546,1,1
5.2521,1,1
5.2519,1,1
5.2505,1,1
5.25,1,1
5.2481,1,1
5.2439,1,1
5.2268,1,1
5.2421,1,1
5.2393,1,1
5.2391,1,1
5.2389,1,1
5.2378,1,1
5.2293,1,1
5.2284,1,1
5.1864,1,1
5.186,1,1
5.1841,1,1
5.135,1,1
5.1433,1,1
5.1429,1,1
5.1408,1,1
5.14,1,1
5.1367,1,1
5.1365,1,1
5.1356,1,1
5.134,1,1
5.1815,1,1
5.1321,1,1
5.1314,1,1
5.1285,1,1
5.1252,1,1
5.1241,1,1
5.1238,1,1
5.114,1,1
5.1456,1,1
5.1555,1,1
5.1572,1,1
5.1601,1,1
5.1812,1,1
5.1803,2,1
5.1794,1,1
5.1788,1,1
5.1777,1,1
5.1772,1,1
5.1763,1,1
5.1755,1,1
5.1754,1,1
5.1733,1,1
5.1713,1,1
5.1695,1,1
5.1667,1,1
5.166,1,1
5.165,1,1
5.2555,1,1
5.2578,1,1
5.1076,1,1
5.3506,1,1
5.3698,1,1
5.3631,1,1
5.3618,2,1
5.3585,1,1
5.3582,1,1
5.3543,1,1
5.352,1,1
5.3498,1,1
5.3718,1,1
5.3496,1,1
5.3447,1,1
5.3438,1,1
5.3409,1,1
5.3332,1,1
5.3325,1,1
5.3321,1,1
5.3709,1,1
5.3746,1,1
5.2595,1,1
5.4006,1,1
5.4092,1,1
5.4084,1,1
5.4067,1,1
5.4034,2,1
5.4027,1,1
5.4021,1,1
5.4008,1,1
5.3979,1,1
5.3771,1,1
5.395,1,1
5.3931,1,1
5.393,1,1
5.3859,1,1
5.3858,1,1
5.3843,1,1
5.3833,1,1
5.3314,2,1
5.3296,1,1
5.3282,1,1
5.2749,1,1
5.2969,1,1
5.2962,1,1
5.2926,1,1
5.2869,1,1
5.2841,1,1
5.2787,1,1
5.2755,1,1
5.2745,2,1
5.324,1,1
5.2729,1,1
5.2652,1,1
5.2639999999999985,1,1
5.2637,1,1
5.2618,1,1
5.261,2,1
5.2601,1,1
5.2974,1,1
5.297999999999999,1,1
5.2984,1,1
5.2989,1,1
5.3239,1,1
5.3235,1,1
5.3233,1,1
5.3192,1,1
5.3185,1,1
5.3177,1,1
5.3165,2,1
5.3164,1,1
5.3156,1,1
5.3094,1,1
5.3075,1,1
5.3037,1,1
5.3034,1,1
5.3019,1,1
5.301,1,1
5.1115,1,1
5.1045,1,1
4.829,1,1
4.9197,1,1
4.9266,1,1
4.926,2,1
4.9247,1,1
4.9239,2,1
4.9233,1,1
4.9217,1,1
4.9203,1,1
4.9181,1,1
4.9306,1,1
4.9146,1,1
4.9128,2,1
4.9125,1,1
4.9093,1,1
4.9078,1,1
4.9076,1,1
4.9075,1,1
4.9267,1,1
4.9319,1,1
4.974,1,1
4.9576,1,1
4.9688,1,1
4.9666,1,1
4.963,1,1
4.9614,1,1
4.961,1,1
4.96,1,1
4.9597,1,1
4.9573,1,1
4.9347,1,1
4.9541,1,1
4.9532,1,1
4.9492,1,1
4.9478,1,1
4.9465,1,1
4.9416,1,1
4.9403,1,1
4.9066,1,1
4.9005,1,1
4.8991,1,1
4.8483,2,1
4.864,1,1
4.863,1,1
4.8603,2,1
4.8595,1,1
4.8583,1,1
4.8573,1,1
4.8509,1,1
4.8465,1,1
4.8985,1,1
4.8415,1,1
4.8375,1,1
4.8368,1,1
4.8357,1,1
4.8352,1,1
4.8335,1,1
4.8318,1,1
4.8665,2,1
4.8676,1,1
4.8719,1,1
4.875,1,1
4.8953,1,1
4.8929,1,1
4.8922,1,1
4.8915,1,1
4.8904,1,1
4.8884,1,1
4.8876,2,1
4.8874,1,1
4.887,1,1
4.8839,1,1
4.8837,2,1
4.8822,1,1
4.8787,1,1
4.8778,1,1
4.8771,1,1
4.9706,1,1
4.9761,1,1
5.1029,1,1
5.0545,1,1
5.0653,1,1
5.0629,1,1
5.0625,1,1
5.0609,1,1
5.0596,1,1
5.059,1,1
5.0564,1,1
5.0519,1,1
5.069,1,1
5.0511,2,1
5.0507,1,1
5.0499,1,1
5.0488,1,1
5.0466,1,1
5.0459,1,1
5.0447,2,1
5.0658,2,1
5.0706,1,1
4.9782,1,1
5.0857,1,1
5.1001,1,1
5.0998,1,1
5.0989,1,1
5.0973,1,1
5.0954,1,1
5.0916,1,1
5.0858,1,1
5.0846,1,1
5.0733,1,1
5.0828,1,1
5.0809,1,1
5.0796,1,1
5.0781,1,1
5.0772,1,1
5.0761,1,1
5.0760000000000005,1,1
5.0408,1,1
5.04,1,1
5.0399,1,1
4.9841,1,1
5.004,1,1
5.0005,1,1
4.9999,1,1
4.9987,1,1
4.9899,1,1
4.9897,1,1
4.9881,1,1
4.9836,1,1
5.0345,1,1
4.9832,1,1
4.982,1,1
4.9808,2,1
4.9807,1,1
4.9801,1,1
4.98,1,1
4.9796,1,1
5.0045,1,1
5.0053,1,1
5.0069,1,1
5.0072,1,1
5.0287,1,1
5.0277,1,1
5.0259,1,1
5.0258,1,1
5.0223,1,1
5.0207,1,1
5.0201,1,1
5.0169,1,1
5.0158,1,1
5.0156,1,1
5.0089,2,1
5.0081,1,1
5.008,1,1
5.0076,1,1
5.0073,2,1
6.744,1,1
6.7451,1,1
6.7461,1,1
8.9949,1,1
9.0067,1,1
9.0066,2,1
9.0064,1,1
9.0006,1,1
8.9989,1,1
8.9979,1,1
8.9978,1,1
8.9873,1,1
9.0078,1,1
8.9861,1,1
8.9859,1,1
8.9848,1,1
8.9788,1,1
8.9786,1,1
8.9776,1,1
8.9758,1,1
9.0073,1,1
9.0087,1,1
8.9739,2,1
9.0388,1,1
9.054,1,1
9.0499,2,1
9.0481,1,1
9.0474,1,1
9.0446,1,1
9.0412,1,1
9.0403,1,1
9.0378,1,1
9.0154,1,1
9.0349,1,1
9.0343,1,1
9.0318,1,1
9.0299,1,1
9.0254,1,1
9.0228,1,1
9.0177,1,1
8.9755,1,1
8.9684,1,1
8.3906,1,1
8.9,1,1
8.9137,1,1
8.9131,1,1
8.9112,2,1
8.9034,1,1
8.9033,1,1
8.9029,1,1
8.9002,1,1
8.8935,1,1
8.9195,1,1
8.8921,1,1
8.8902,2,1
8.8884,1,1
8.8802,1,1
8.8769,1,1
8.8692,1,1
8.8671,1,1
8.918,1,1
8.9206,1,1
8.9665,1,1
8.9457,1,1
8.9647,1,1
8.9586,1,1
8.9546,1,1
8.9501,1,1
8.9493,1,1
8.9472,1,1
8.9468,1,1
8.9353,1,1
8.9237,1,1
8.9332,1,1
8.9331,1,1
8.9326,1,1
8.9324,1,1
8.9256,1,1
8.9251,1,1
8.9241,1,1
9.0556,1,1
9.0563,1,1
9.0634,2,1
9.211,1,1
9.2348,1,1
9.229,1,1
9.226,1,1
9.2232,1,1
9.223,1,1
9.22,1,1
9.2139,1,1
9.2091,1,1
9.2381,1,1
9.2032,1,1
9.2024,1,1
9.2003,1,1
9.2002,1,1
9.199,1,1
9.1828,1,1
9.1793,1,1
9.237,1,1
9.246,1,1
9.0647,1,1
9.2745,1,1
9.2976,1,1
9.2955,1,1
9.2882,1,1
9.2881,1,1
9.2827,1,1
9.2811,1,1
9.2791,1,1
9.2739,2,1
9.2495,1,1
9.27,1,1
9.2696,1,1
9.2676,1,1
9.2614,1,1
9.2581,1,1
9.2505,1,1
9.2497,2,1
9.1781,1,1
9.1743,1,1
9.173,1,1
9.1073,1,1
9.1292,1,1
9.1257,1,1
9.1221,1,1
9.122,1,1
9.1195,1,1
9.1192,1,1
9.1075,1,1
9.1072,1,1
9.1727,0,1
9.0998,1,1
9.0985,1,1
9.0883,1,1
9.0839,1,1
9.0834,1,1
9.0759,1,1
9.0707,1,1
9.1311,1,1
9.1335,1,1
9.1347,1,1
9.1361,1,1
9.1722,1,1
9.1708,1,1
9.1667,1,1
9.1649,1,1
9.1643,1,1
9.1628,1,1
9.1591,1,1
9.1585,1,1
9.1525,2,1
9.1502,1,1
9.1491,1,1
9.1469,1,1
9.1457,1,1
9.1449,1,1
9.1363,1,1
8.8641,1,1
8.8536,1,1
8.8527,1,1
8.5623,1,1
8.5758,1,1
8.572000000000001,1,1
8.5708,1,1
8.5706,1,1
8.5691,1,1
8.5674,1,1
8.5666,1,1
8.5613,1,1
8.5816,1,1
8.5499,1,1
8.5458,1,1
8.5454,1,1
8.5437,1,1
8.543,1,1
8.5396,1,1
8.5375,1,1
8.5785,1,1
8.5834,1,1
8.6701,1,1
8.6175,1,1
8.6536,1,1
8.6484,1,1
8.6466,1,1
8.6432,1,1
8.6279,1,1
8.6253,1,1
8.62,1,1
8.6104,1,1
8.5892,1,1
8.6089,1,1
8.607999999999999,1,1
8.6073,1,1
8.6063,1,1
8.6047,1,1
8.6033,1,1
8.6012,1,1
8.5322,1,1
8.5312,1,1
8.5279,2,1
8.4311,1,1
8.4488,1,1
8.4464,1,1
8.4444,1,1
8.4435,1,1
8.4389,1,1
8.4325,1,1
8.4312,1,1
8.4308,1,1
8.5061,2,1
8.4296,2,1
8.4272,1,1
8.4127,1,1
8.4119,1,1
8.4021,1,1
8.3997,1,1
8.3993,1,1
8.4491,1,1
8.452,1,1
8.4604,2,1
8.464,1,1
8.5,0,1
8.4985,1,1
8.4976,1,1
8.4936,1,1
8.4902,1,1
8.4841,1,1
8.4781,1,1
8.477,1,1
8.4759,1,1
8.4758,1,1
8.4736,1,1
8.4735,1,1
8.4732,2,1
8.471,1,1
8.4677,1,1
8.6684,1,1
8.6701,2,1
8.8501,1,1
8.8007,1,1
8.8183,1,1
8.814,2,1
8.812999999999997,1,1
8.8129,1,1
8.811,1,1
8.8057,1,1
8.8012,1,1
8.7947,1,1
8.8211,1,1
8.7916,1,1
8.7808,1,1
8.7804,1,1
8.7803,1,1
8.78,1,1
8.7798,1,1
8.7792,1,1
8.8186,1,1
8.8264,1,1
8.6714,1,1
8.8382,1,1
8.8477,1,1
8.8466,1,1
8.8461,1,1
8.8458,1,1
8.8455,1,1
8.8447,1,1
8.8416,2,1
8.838,1,1
8.8296,2,1
8.8379,2,1
8.8375,1,1
8.8374,1,1
8.8359,1,1
8.8337,1,1
8.8333,1,1
8.8307,1,1
8.7738,1,1
8.767000000000001,1,1
8.7646,1,1
8.697000000000001,1,1
8.7149,1,1
8.7143,1,1
8.7132,1,1
8.711,1,1
8.7105,1,1
8.7044,1,1
8.7012,1,1
8.6965,1,1
8.761000000000001,1,1
8.6891,2,1
8.6872,1,1
8.6856,1,1
8.6842,1,1
8.6828,1,1
8.6814,1,1
8.6813,1,1
8.7171,1,1
8.7177,1,1
8.721,1,1
8.7255,1,1
8.7584,1,1
8.7572,1,1
8.7535,1,1
8.7523,1,1
8.7473,1,1
8.7471,1,1
8.7451,1,1
8.744,2,1
8.7437,1,1
8.7402,1,1
8.7393,1,1
8.7362,1,1
8.7356,1,1
8.7348,2,1
8.727,1,1
9.2979,1,1
9.3005,1,1
9.3021,1,1
9.9222,1,1
9.9443,1,1
9.9396,1,1
9.9394,1,1
9.9391,2,1
9.9387,1,1
9.9273,1,1
9.9239,1,1
9.909,1,1
9.949,2,1
9.9081,1,1
9.9044,1,1
9.9035,1,1
9.9005,1,1
9.898,1,1
9.8961,2,1
9.8958,1,1
9.9447,1,1
9.9503,2,1
10.0204,1,1
9.9824,1,1
10.0114,1,1
10.0061,1,1
10.0018,1,1
10.0,2,1
9.9992,1,1
9.9845,1,1
9.9833,1,1
9.9823,1,1
9.9521,2,1
9.9757,1,1
9.9748,1,1
9.9738,1,1
9.9726,2,1
9.964,2,1
9.9607,1,1
9.9532,1,1
9.8957,1,1
9.8939,2,1
9.8928,2,1
9.8134,1,1
9.8304,1,1
9.8284,1,1
9.8243,2,1
9.8226,2,1
9.8202,1,1
9.8183,1,1
9.8167,1,1
9.8044,1,1
9.8916,1,1
9.803,1,1
9.8021,1,1
9.8,1,1
9.7965,1,1
9.792,1,1
9.7913,1,1
9.7908,1,1
